,distance_nearest_centroid,iou_on_xoy,target,kurt_x_distance_on_zoy,kurt_y_distance_on_zox,kurt_z_distance_on_xoy,class_id,max_nonzero_internal,mean_x_distance_on_zoy,mean_y_distance_on_zox,mean_z_distance_on_xoy,median_x_distance_on_zoy,median_y_distance_on_zox,median_z_distance_on_xoy,point_count,quantile_down_x_distance_on_zoy,quantile_down_y_distance_on_zox,quantile_down_z_distance_on_xoy,quantile_up_x_distance_on_zoy,quantile_up_y_distance_on_zox,quantile_up_z_distance_on_xoy,skew_x_distance_on_zoy,skew_y_distance_on_zox,skew_z_distance_on_xoy,std_x_distance_div_mean_x_distance,std_x_distance_on_zoy,std_y_distance_div_mean_y_distance,std_y_distance_on_zox,std_z_distance_div_mean_z_distance,std_z_distance_on_xoy,x_centroid/x_shape,x_length/x_shape,x_max/x_shape,x_min/x_shape,y_centroid/y_shape,y_length/y_shape,y_max/y_shape,y_min/y_shape,z_centroid/z_shape,z_length/z_shape,z_max/z_shape,z_min/z_shape
0,0.6871590136686728,0.28251113758383783,0.0,1.0923652202343734,0.723774265494459,-0.6540424928702961,1,1,34.262143310082436,44.351902368987794,13.450265711645102,28.0,38.0,10.0,185800,15.0,23.0,5.0,47.0,56.0,22.0,1.177903766188301,1.09295860631581,0.6651163449675008,0.7354792725854621,25.19883171819087,0.6703157369681113,29.72944843814274,0.7647520383613253,10.285882871520394,0.6660201150222499,0.3389175257731959,0.8221649484536082,0.4845360824742268,0.7298116045964511,0.3002577319587629,0.8891752577319587,0.5902061855670103,0.03369276528242026,0.09052631578947369,0.08842105263157894,0.0
0,0.5611510893764564,0.2776527934008249,0.0,1.0639116201786143,0.8077971581620158,-0.7199459587269721,2,1,36.10747510123673,59.586654059165205,15.492009903218547,28.0,44.0,11.0,215013,16.0,30.0,6.0,49.0,88.0,25.0,1.2352653868080326,1.2204954416963585,0.7374171614222939,0.7490252844612098,27.04516083416435,0.7268463070773901,43.31006630030928,0.7924261734096207,12.276066552204831,0.6684098242729126,0.327319587628866,0.8170103092783505,0.49097938144329895,0.26357689424772734,0.3247422680412371,0.4072164948453608,0.08376288659793814,0.03584545071570948,0.09473684210526316,0.09263157894736843,0.0
0,4.691351466887579,0.07048632218844984,0.0,-0.04880599632619331,2.1409327052584457,-1.1298203789661274,12,1,1.8052327677172837,8.521305933635798,217.64338076757224,2.0,7.0,238.0,428014,1.0,5.0,122.5,2.0,10.0,320.0,-0.040668138861629864,1.5524608389673866,-0.2185998515551452,0.397227565564376,0.7164854451629415,0.634603847336084,5.407288133660414,0.5964362700033748,129.81000265220504,0.9346777617689449,0.12886597938144329,0.9832474226804123,0.8556701030927835,0.7874362844813007,0.42396907216494845,0.9987113402061856,0.5760309278350515,0.5029517381748211,1.0,0.9978947368421053,0.0
0,5.671642346211101,0.06887129327744139,0.0,-0.2847763544845803,3.63870444853255,-1.0345530776624163,13,1,1.491469380651898,7.974535156340677,201.31920649233544,2.0,6.0,220.0,386544,1.0,4.0,102.25,2.0,9.0,289.0,-0.18628016442134457,1.870790990252004,-0.23411893425536368,0.48504875352185306,0.7229204127547351,0.7903863565860744,6.302754174044255,0.563843274021259,113.51204435527434,0.9410995188715395,0.12242268041237113,0.9832474226804123,0.8621134020618557,0.2244211779094086,0.4368556701030928,0.43556701030927836,0.0,0.49745969138666857,1.0,0.9978947368421053,0.0
0,0.6206868150781483,0.24315514993481094,0.0,1.0839217505148113,3.1964124354517827,-1.1843694042954298,14,1,1.9846922333225911,5.7515946783306,224.44235924932977,2.0,6.0,227.0,74092,2.0,5.0,98.0,2.0,7.0,339.0,-0.7059659608743732,-1.713268388613673,-0.038104962561463035,0.35152846609188965,0.697027344910469,0.2771779880680566,1.593492619110685,0.641820820001758,144.051420877354,0.9853701667083163,0.03350515463917526,0.9987113402061856,0.9664948453608248,0.9674755848259979,0.07603092783505154,0.9987113402061856,0.9239690721649485,0.47463443741351435,1.0,0.9978947368421053,0.0
0,0.2645477992541169,0.28804347826086957,0.0,-0.7380192822554883,0.5999859795271587,-1.1691316998490071,15,1,1.278139232270657,4.174630541871921,181.1509433962264,1.0,5.0,205.0,42018,1.0,3.0,68.0,2.0,5.0,273.0,-0.3394343589262138,-1.0148611627418749,-0.2821916065472906,0.530049701250258,0.677007367922546,0.35188084751950527,1.468324414002223,0.5655550356362186,102.45039380302308,0.9883151145827046,0.02577319587628866,0.9987113402061856,0.9742268041237113,0.022906726768547405,0.059278350515463915,0.05798969072164949,0.0,0.4523729930280506,1.0,0.9978947368421053,0.0
0,5.330531899956528,0.27298168249660787,1.0,1.3254613298703681,-0.911981667524989,-0.5224835644419379,121,17,9.330472103004292,16.68540012217471,7.9785647716682195,9.0,17.0,8.0,27866,6.0,8.0,6.0,12.0,24.0,11.0,0.8315951091988998,0.06598304458588534,-0.47575509448771713,0.486654806479372,4.540205750455211,0.596911206807995,9.959299234208382,0.4132537060404221,3.2965847144814866,0.7470734390873555,0.08634020618556701,0.7757731958762887,0.6907216494845361,0.6885892056313683,0.2268041237113402,0.8105670103092784,0.5850515463917526,0.31940089223993023,0.17894736842105263,0.3873684210526316,0.21052631578947367
0,4.868871191211236,0.2860835487367631,1.0,1.1623746743713057,-0.9095316411511969,-0.7422346381429361,122,19,9.564085221508286,16.384615384615383,8.106965899154766,9.0,17.0,8.0,29306,6.0,8.0,6.0,12.0,23.0,11.0,0.7759007858480161,0.09851280363271951,-0.2853032499882623,0.4813820731454762,4.603460553742814,0.5963706321633102,9.77089980530794,0.44070663132169297,3.572234338287658,0.7516842809009238,0.08634020618556701,0.7809278350515464,0.6958762886597938,0.3279452291884917,0.23067010309278352,0.42912371134020616,0.19974226804123713,0.3162157560693517,0.1831578947368421,0.391578947368421,0.21052631578947367
0,15.685763904366935,0.11791964727583569,1.0,0.3653298634122364,0.5511129044938254,-0.47201682417865465,124,35,13.456892101187403,14.998265895953757,9.674933231590996,14.0,12.0,10.0,52332,10.0,8.0,7.0,16.0,20.0,13.0,-0.09568691059775088,1.0768789528764748,-0.14060106953028922,0.3854105842316976,5.185814057245785,0.6791881828647067,10.1863241481774,0.46162893455218584,4.4656907484974395,0.731599882510632,0.23969072164948454,0.7963917525773195,0.5579896907216495,0.7570989562279214,0.3079896907216495,0.8891752577319587,0.5824742268041238,0.36248228919006986,0.24,0.4589473684210526,0.22105263157894736
0,14.528718972955424,0.12255046051342347,1.0,1.9276541751605292,0.6100999750285245,-0.7817347610419736,127,31,11.937451737451738,14.97050336646361,9.034979012592444,12.0,12.0,9.0,47162,9.0,8.0,5.0,14.0,20.0,12.0,0.5116111685771644,1.0642375769643184,-0.04220176780787249,0.41811236410572744,4.990614279708075,0.7167106792931941,10.729236347818476,0.5103362408046913,4.6103875612765135,0.7482797558492181,0.21649484536082475,0.8015463917525774,0.586340206185567,0.26513709381613804,0.3131443298969072,0.43170103092783507,0.11984536082474227,0.36524815920042675,0.22105263157894736,0.45263157894736844,0.2336842105263158
0,24.05313042408053,0.10904992318405675,1.0,0.6038366820113303,18.15738451008254,-0.677614557795637,135,1,17.655386592418076,16.593334581539036,10.503620803159974,18.0,13.0,11.0,77790,13.0,8.0,7.0,21.0,16.0,14.0,0.28501546091113805,3.9872696592731613,-0.24683445055465394,0.4363396794087128,7.7031820652519984,1.158559242525396,19.22451970300085,0.46067985508524506,4.838267189325187,0.6994625365940286,0.3492268041237113,0.8041237113402062,0.45618556701030927,0.7849279152304048,0.33118556701030927,0.9059278350515464,0.5760309278350515,0.421094309240127,0.2631578947368421,0.5178947368421053,0.25684210526315787
0,19.86614505941463,0.1084089172397754,1.0,0.8174203685886998,10.190283558723324,-0.6016745991952628,153,1,16.079957356076758,15.987627986348123,11.25727857799571,16.0,13.0,11.0,72262,11.0,9.0,8.0,19.0,16.0,15.0,0.5831418592509277,2.953739459760327,-0.20777081218221344,0.47162478166273075,7.583178001987385,0.8657023940638678,13.84039352557813,0.4407983844057761,4.9616310083706665,0.7185367243253146,0.30541237113402064,0.8144329896907216,0.5103092783505154,0.21696105765760162,0.327319587628866,0.422680412371134,0.09664948453608248,0.4254674146271827,0.2294736842105263,0.5136842105263157,0.2863157894736842
0,25.631674405270203,0.11641644105340881,1.0,0.10581081400707282,14.755307108270266,0.5061313014330024,175,1,22.070710900473934,16.916801728795246,10.093207096240464,21.0,14.0,11.0,99229,14.0,9.0,7.0,28.0,17.0,13.0,0.5310065608795337,3.7497241236997767,0.12192070646617523,0.5261101914772452,11.611152048078743,1.0704985780891798,18.10948269506998,0.4833640257063284,4.8781765783521776,0.6100707070066916,0.5038659793814433,0.8105670103092784,0.3079896907216495,0.7929354264679649,0.3079896907216495,0.8904639175257731,0.5837628865979382,0.5291928770823046,0.32421052631578945,0.6336842105263157,0.31157894736842107
0,0.943057231114736,0.36709653186427943,1.0,-0.020524446692084197,-0.1397470257951956,-0.9562013793879416,176,1,24.143163922691482,11.357268567405843,10.932469304229196,24.0,13.0,13.0,29489,16.0,8.0,7.0,29.0,14.0,15.0,0.41421668429920905,-0.28803075655308263,-0.611967534536113,0.5027559956815673,12.137623172851733,0.40466794942792256,4.595327250223749,0.4785145804510565,5.2308244769877374,0.5256188923145552,0.21005154639175258,0.6314432989690721,0.422680412371134,0.8844469089120424,0.06314432989690721,0.904639175257732,0.8427835051546392,0.4028345270582608,0.1705263157894737,0.48,0.31157894736842107
0,23.594296560474355,0.11681138604165306,1.0,0.06824650351235606,10.965617545909513,-0.049008559646170013,182,1,20.839726311424425,20.16293103448276,10.75676279901632,21.0,14.0,12.0,84116,15.0,10.0,8.0,26.0,17.0,14.0,0.21552977386419142,3.413277691118422,-0.7070988451201533,0.46093197493364907,9.605157137776525,1.3050535850460838,26.314010485173718,0.38010036936944136,4.088029613494938,0.6839870860711252,0.37242268041237114,0.8157216494845361,0.44458762886597936,0.20839393427240635,0.34149484536082475,0.42912371134020616,0.08891752577319588,0.4855516567346847,0.25894736842105265,0.5747368421052632,0.3178947368421053
0,21.566693834416647,0.11404496863680537,1.0,-0.15229827495554993,11.8376364050471,0.10323998299408466,198,1,22.756558877364245,18.929049142192497,10.175268713082211,22.0,14.0,11.0,98154,15.0,10.0,8.0,30.0,17.0,13.0,0.46565152874743604,3.5511877021204175,-0.2837362367902438,0.5159930517280203,11.74174225501128,1.2686807468042145,24.015188882757258,0.40777132943799255,4.148590621851782,0.6450929257180332,0.4420103092783505,0.8170103092783505,0.37628865979381443,0.20815982101763503,0.3402061855670103,0.43170103092783507,0.09278350515463918,0.5353641270484727,0.27789473684210525,0.631578947368421,0.35578947368421054
