,distance_nearest_centroid,iou_on_xoy,target,kurt_x_distance_on_zoy,kurt_y_distance_on_zox,kurt_z_distance_on_xoy,class_id,max_nonzero_internal,mean_x_distance_on_zoy,mean_y_distance_on_zox,mean_z_distance_on_xoy,median_x_distance_on_zoy,median_y_distance_on_zox,median_z_distance_on_xoy,point_count,quantile_down_x_distance_on_zoy,quantile_down_y_distance_on_zox,quantile_down_z_distance_on_xoy,quantile_up_x_distance_on_zoy,quantile_up_y_distance_on_zox,quantile_up_z_distance_on_xoy,skew_x_distance_on_zoy,skew_y_distance_on_zox,skew_z_distance_on_xoy,std_x_distance_div_mean_x_distance,std_x_distance_on_zoy,std_y_distance_div_mean_y_distance,std_y_distance_on_zox,std_z_distance_div_mean_z_distance,std_z_distance_on_xoy,x_centroid/x_shape,x_length/x_shape,x_max/x_shape,x_min/x_shape,y_centroid/y_shape,y_length/y_shape,y_max/y_shape,y_min/y_shape,z_centroid/z_shape,z_length/z_shape,z_max/z_shape,z_min/z_shape
0,19.546644166348415,0.14383561643835616,0.0,104.35940833717417,-0.26019537379741875,-1.2558685956011235,423,1,61.071118667372744,51.946712354139656,128.02969968475196,61.0,8.0,71.0,668030,60.0,7.0,2.0,63.0,129.0,268.0,-8.717354641722835,1.214328827561204,0.5770947585725351,0.07893677582242534,4.819836140246959,1.4259224538575455,74.07240947230073,1.0894196073915108,139.4781545846229,0.8936039685207386,0.22121212121212122,0.9954545454545455,0.7757575757575758,0.7930678512442055,0.4348484848484849,0.9984848484848485,0.5651515151515152,0.5015239504504626,1.0,0.9973753280839895,0.0
0,22.32341611697221,0.13335171169364943,0.0,96.23364162086197,-0.16843454476032438,-1.3758956086628473,425,1,60.993648984244594,48.03218715954051,137.00112760759257,61.0,8.0,79.0,607331,60.0,7.0,3.0,63.0,124.0,282.0,-8.36635315636573,1.2721712282354718,0.4683666452445124,0.08134052484550325,4.9603367611456965,1.461531050683971,70.20099449698306,1.0293009348201387,141.01541801884295,0.8929407771898933,0.21515151515151515,0.9939393939393939,0.7803030303030303,0.1888622289388099,0.4257575757575758,0.42424242424242425,0.0,0.504981922301049,1.0,0.9973753280839895,0.0
0,0.6171694558552191,0.24100156494522693,1.0,0.21896036529874596,-0.7874880549008441,-0.2736897202028725,8581,1,4.788853161843516,10.710920770877944,6.0064935064935066,5.0,10.0,7.0,5096,4.0,5.0,4.0,6.0,15.5,8.0,-0.33602701540148294,0.2630300977610841,-0.4771681260266081,0.41839626996121354,2.0030566965772523,0.6312977351078657,6.761411321310148,0.4313130108921881,2.5901101122009833,0.6994234931734932,0.06818181818181818,0.7257575757575757,0.6590909090909091,0.3277100875315161,0.10757575757575757,0.37575757575757573,0.2696969696969697,0.13283229706176838,0.14173228346456693,0.1968503937007874,0.05774278215223097
0,6.045086171034358,0.23515505492977332,1.0,8.927636807318535,-0.4069366268078509,-0.49391563723899523,9954,19,6.156897572528123,8.975548060708263,5.969840331164991,6.0,9.0,7.0,11087,4.0,3.0,4.0,7.0,13.0,8.0,2.351227902541877,0.5464524328601869,-0.27846541069240166,0.6788505384258822,4.179292082682149,0.7242497072674728,6.50026230524036,0.5054662371802695,3.0170581949981625,0.6835477531698331,0.07727272727272727,0.7106060606060606,0.6348484848484849,0.661268999182772,0.21363636363636362,0.7848484848484848,0.5727272727272728,0.1873495406291495,0.2230971128608924,0.28608923884514437,0.06561679790026247
0,8.740808966746556,0.1,1.0,4.795013118619888,1.0652849968146247,-0.94437546112546,12641,1,7.489623041084286,8.380572501173159,8.320261437908497,7.0,7.0,9.0,18089,5.0,5.0,5.0,9.0,11.0,12.0,1.5941771060500178,1.1036449888426727,-0.34828840350226437,0.5554862167551371,4.15993785423077,0.6974776073519465,5.844959133965125,0.5045242164601872,4.197277906921155,0.6870154639434312,0.21212121212121213,0.746969696969697,0.5363636363636364,0.2850141639737527,0.2318181818181818,0.41363636363636364,0.18333333333333332,0.20429956344461309,0.2572178477690289,0.3359580052493438,0.08136482939632546
0,14.633522523767788,0.1009738789068398,1.0,8.000541157479166,5.517011702463722,-0.8019505174777892,14581,39,8.622137404580153,8.973074046372476,8.28411214953271,8.0,7.0,8.0,21735,6.0,4.0,5.0,10.0,11.0,11.0,2.3166671162502133,2.0611249918771923,-0.1071803656767474,0.6780053743158864,5.845533503769687,0.8769463248238792,7.868781253663701,0.5034664543449894,4.170276037775826,0.6626968790736907,0.22424242424242424,0.7227272727272728,0.5,0.7249228656475034,0.27121212121212124,0.8424242424242424,0.5727272727272728,0.2462331097501701,0.28346456692913385,0.37270341207349084,0.09186351706036745
0,12.17631033592508,0.08649043376661311,1.0,7.532587775487775,6.528515914050624,-0.9597165142667325,27796,1,9.343379613951914,8.032150439793751,8.981087470449173,8.0,7.0,9.0,25849,5.0,5.0,6.0,10.0,9.0,13.0,2.436451734886371,2.2619620731312575,-0.3317309356510386,0.8101855262199326,7.569681114728441,0.7998930523628371,6.42466122537649,0.5300251081890591,4.759731883288415,0.6540970461315543,0.3106060606060606,0.7560606060606061,0.44696969696969696,0.24021572840869526,0.25303030303030305,0.40454545454545454,0.15303030303030302,0.29350237077458435,0.2545931758530184,0.4146981627296588,0.16272965879265092
0,24.967009584780257,0.08036244800950683,1.0,3.9886322386714235,23.30631094099775,-0.8187824777573298,30357,1,10.00468854655057,8.033119658119658,8.970425138632162,9.0,6.0,9.0,28517,6.0,4.0,6.0,12.0,8.0,13.0,1.6135889083846802,4.052050717610451,-0.18116394212004577,0.6799091190590938,6.801958885264861,1.135509319269747,9.121817743923144,0.504853961606005,4.528259522490149,0.6340276560180477,0.32727272727272727,0.7393939393939394,0.41363636363636364,0.7533845308646304,0.2833333333333333,0.8545454545454545,0.5727272727272728,0.33065150529080733,0.27296587926509186,0.4461942257217848,0.17585301837270342
0,36.02084128421239,0.22486137312067683,1.0,5.828097896028902,20.395323260367412,1.361693908874345,39580,14,37.71548660470202,11.545543250231741,24.07715774755307,10.0,8.0,11.0,155962,5.0,6.0,8.0,19.0,11.0,30.0,2.673957170265187,4.3162130340051315,1.4502773450672877,2.0403549413172475,76.95401981302953,1.3451434597818825,15.530757136137867,1.0118662011898527,24.362874011666545,0.5307215860273656,0.5196969696969697,0.7348484848484849,0.21666666666666667,0.7437167386927586,0.3090909090909091,0.8545454545454545,0.546969696969697,0.47799253610501596,0.47506561679790027,0.6850393700787402,0.2125984251968504
0,15.341739177369847,0.08809055118110236,1.0,2.5778367457572626,17.561012202706273,-0.5305164689050379,40416,1,12.891340688732866,8.258012076172783,9.488693801542963,11.0,7.0,10.0,32506,7.0,5.0,7.0,16.0,9.0,13.0,1.5625015297605693,3.584764638470553,-0.6639069102359981,0.7905352027074832,10.19084915974137,0.8711049535844726,7.193466331268089,0.4570528468134922,4.336291567383562,0.6204188410904095,0.38484848484848483,0.7575757575757576,0.37424242424242427,0.22372060915560577,0.2545454545454545,0.396969696969697,0.14393939393939395,0.37361130018718125,0.27296587926509186,0.48556430446194226,0.2152230971128609
