,distance_nearest_centroid,iou_on_xoy,target,kurt_x_distance_on_zoy,kurt_y_distance_on_zox,kurt_z_distance_on_xoy,class_id,max_nonzero_internal,mean_x_distance_on_zoy,mean_y_distance_on_zox,mean_z_distance_on_xoy,median_x_distance_on_zoy,median_y_distance_on_zox,median_z_distance_on_xoy,point_count,quantile_down_x_distance_on_zoy,quantile_down_y_distance_on_zox,quantile_down_z_distance_on_xoy,quantile_up_x_distance_on_zoy,quantile_up_y_distance_on_zox,quantile_up_z_distance_on_xoy,skew_x_distance_on_zoy,skew_y_distance_on_zox,skew_z_distance_on_xoy,std_x_distance_div_mean_x_distance,std_x_distance_on_zoy,std_y_distance_div_mean_y_distance,std_y_distance_on_zox,std_z_distance_div_mean_z_distance,std_z_distance_on_xoy,x_centroid/x_shape,x_length/x_shape,x_max/x_shape,x_min/x_shape,y_centroid/y_shape,y_length/y_shape,y_max/y_shape,y_min/y_shape,z_centroid/z_shape,z_length/z_shape,z_max/z_shape,z_min/z_shape
0,2.810665361671763,0.2250404419619693,0.0,1.4701267138845457,-0.666742496284606,-0.7653002112343046,2,1,27.556818181818183,36.862028985507244,6.294452732944527,27.0,36.0,5.0,49494,21.0,27.0,3.0,31.0,48.0,10.0,0.8268940302078254,-0.07280060674787758,0.667935029956328,0.3966949688793381,10.931047826018823,0.39417530301219567,14.52949562030967,0.7382974335247873,4.646916595609552,0.7014276713348799,0.19781553398058252,0.8009708737864077,0.6043689320388349,0.7649881852894986,0.24393203883495146,0.8883495145631068,0.6456310679611651,0.015159834385811106,0.03981264637002342,0.03747072599531616,0.0
0,0.5172519785726202,0.2874668435013263,0.0,0.8335787363958618,8.43794150327053,0.4652974785212822,3,1,19.78796169630643,7.320715760495527,8.444636678200691,9.0,5.0,9.0,9478,4.0,2.0,5.0,27.0,8.0,12.0,1.4139905582487715,2.82249104418326,0.43348564014221086,1.1136019826183694,22.036026978965808,1.3315591190652485,9.74829738809157,0.6002639119762436,5.068610911586793,0.6716398168881641,0.1262135922330097,0.7196601941747572,0.5946601941747572,0.5998595111417959,0.0703883495145631,0.6516990291262136,0.5825242718446602,0.032853846674636145,0.0585480093676815,0.05620608899297424,0.0
0,1.3799444944901502,0.262393636699963,0.0,1.369179160446175,-0.6510107220264998,-0.6800675310801645,4,1,28.841921397379913,35.03270042194093,4.0,30.0,36.0,4.0,28016,25.0,25.0,2.0,32.0,46.0,6.0,-0.10032265851622262,-0.22830686815629853,0.3596455574252328,0.3123361987435604,9.007688429916945,0.39811869914203135,13.946571238114757,0.6244920536534108,2.4975927066672967,0.7048812346481622,0.1650485436893204,0.787621359223301,0.6237864077669902,0.24449127197773254,0.1929611650485437,0.34101941747572817,0.14927184466019416,0.008692005371303383,0.0234192037470726,0.02107728337236534,0.0
0,2.8763764554170312,0.07866899883391637,0.0,-0.11622728590828135,0.36910460523768185,-0.999822199442427,9,3,1.6198400144619696,7.162865348876499,184.3859184753838,2.0,6.0,174.0,289846,1.0,5.0,114.0,2.0,9.0,273.0,0.02047404637313867,0.8534162317851319,-0.0738681128561283,0.5224146896821593,0.8457506331795763,0.49252165460162217,3.527358814971881,0.522846724898303,96.40509643894481,0.9565133776429922,0.10558252427184465,0.9987864077669902,0.8944174757281553,0.15592401294587704,0.33495145631067963,0.3337378640776699,0.0,0.5295707058909632,1.0,0.9976580796252927,0.0
0,2.2935439423496624,0.08581182192293303,0.0,-0.47579521668748415,0.23689090757504117,-0.8192614394305369,10,1,1.4048371240682236,6.671639064783244,160.58201634877383,1.0,6.0,171.0,251962,1.0,4.0,102.5,2.0,8.0,232.0,0.007527402137659555,0.9233534969252336,-0.20016961173959766,0.5716665745286347,0.8026700930612686,0.5391778546152426,3.596739215571689,0.5261457682736921,84.48907450853245,0.9608127888062641,0.0983009708737864,0.9987864077669902,0.9016990291262136,0.8458702317802123,0.32038834951456313,0.9987864077669902,0.6796116504854369,0.5336706845519454,1.0,0.9976580796252927,0.0
0,2.614954622699635,0.5451092117758785,0.0,1.9940990903095717,2.53216929177545,-1.2338008728229288,15,1,9.430044182621502,12.970149253731343,6.501742160278746,8.0,9.0,6.0,5653,4.0,6.0,2.0,13.0,16.0,11.0,1.4260757420061492,1.699623398067261,0.27028917021065846,0.7519299098724125,7.090484202241326,0.8881384163688923,11.519175956693495,0.699965095053786,4.550692534329774,0.69209278001714,0.04733009708737864,0.7135922330097088,0.6674757281553398,0.37716527352947743,0.06553398058252427,0.404126213592233,0.33980582524271846,0.033111265867411595,0.04449648711943794,0.053864168618266976,0.0117096018735363
0,2.4175096169581582,0.48043184885290147,0.0,0.6790950892805365,-0.013917914009728527,-1.100691943894528,37,1,11.822727272727272,17.34474327628362,6.794007490636704,11.0,12.0,7.0,6540,7.0,8.0,4.0,15.0,22.0,10.0,0.9538769545685442,1.0402164446932045,-0.1800257300356016,0.5828124946917973,6.890015988373622,0.8171648097528906,14.173331004386787,0.517706590433879,3.5168201599501963,0.6974167557376563,0.04733009708737864,0.7135922330097088,0.6674757281553398,0.3867349173124313,0.0691747572815534,0.4174757281553398,0.34951456310679613,0.11094185305344878,0.03747072599531616,0.12646370023419204,0.09133489461358314
0,1.2592800256378593,0.36477987421383645,0.0,1.6087697548907465,-0.589067475127167,-0.7720061336914479,41,1,13.961256544502618,17.887240356083087,9.535232383808095,14.0,12.0,11.0,10862,11.0,8.0,6.0,16.0,29.0,13.0,0.7682862455855719,0.732290108024223,-0.5696425987068852,0.4178457644823834,5.833069759736857,0.7861663645327925,14.062132888630629,0.47549530172351107,4.533433694644347,0.7090457871299783,0.06432038834951456,0.7317961165048543,0.6686893203883495,0.6201759094232498,0.08373786407766991,0.6662621359223301,0.5837378640776699,0.12205023033267688,0.0468384074941452,0.14285714285714285,0.09836065573770492
0,15.46549405046561,0.21452249964734096,1.0,2.427085544779371,-0.10511978179897685,-0.7204243987846728,229,37,14.414820948043884,18.511739594450372,11.216998191681736,14.0,16.0,12.0,59541,10.0,10.0,8.0,17.0,25.0,15.0,1.14270944970232,0.7514969022864227,-0.3006083977298695,0.48268007705387933,6.957229565996749,0.6324254851067937,11.706928318676026,0.4557043141487825,5.111090172062607,0.7940285049561182,0.16868932038834952,0.8434466019417476,0.6759708737864077,0.27268390811063864,0.24757281553398058,0.404126213592233,0.15776699029126215,0.3426440214557839,0.29508196721311475,0.4613583138173302,0.1686182669789227
0,51.8562037660298,0.14396508840953284,1.0,0.8553525786285192,11.66838004154738,-0.48660589540884747,239,1,23.460836200052924,18.87160806673002,13.388173394063138,24.0,16.0,13.0,128542,16.0,10.0,10.0,31.0,20.0,18.0,0.47732009537287623,2.863234545545963,-0.14072611985154693,0.5328337236746701,12.500257546719373,0.8504061564098794,16.04838208745796,0.45083765619486654,6.035343551366091,0.7347571165210177,0.3932038834951456,0.8701456310679612,0.47815533980582525,0.1817127732645429,0.3313106796116505,0.40048543689320387,0.0703883495145631,0.44536421578753344,0.4519906323185012,0.6206088992974239,0.17096018735362997
0,39.57557194576599,0.16122007722007722,1.0,5.845801445144112,5.86641618097369,-0.8591848807088249,270,52,20.52383799133164,19.837878787878786,12.61892901618929,19.0,16.0,13.0,113667,14.0,11.0,8.0,25.0,22.0,18.0,1.600380171310888,2.1983817451771523,-0.15038315476885636,0.5444150477650318,11.173030655420355,0.8249288370351688,16.364663206566526,0.4865851288597582,6.139669786543466,0.7644439651303019,0.30339805825242716,0.8616504854368932,0.5594660194174758,0.21126136335391552,0.3143203883495146,0.40898058252427183,0.09587378640776699,0.39388753157488315,0.3770491803278688,0.550351288056206,0.1756440281030445
0,42.277062383590994,0.149138558602281,1.0,3.5130254905471494,8.18392068692218,-0.3322773266828354,272,46,23.590047716428085,20.197192820984814,13.499186462739994,25.0,17.0,13.0,120223,18.0,11.0,10.0,28.0,22.0,17.0,0.7500127072032977,2.4321402377044348,-0.029025542223011194,0.4676642104132812,11.031688703125383,0.8136960860228115,16.434190443169392,0.441432653737627,5.9584231362001026,0.7717993863184184,0.3155339805825243,0.8774271844660194,0.5631067961165048,0.7888230500294396,0.38470873786407767,0.9308252427184466,0.5473300970873787,0.4602501272956437,0.4519906323185012,0.6252927400468384,0.1756440281030445
