,distance_nearest_centroid,iou_on_xoy,target,kurt_x_distance_on_zoy,kurt_y_distance_on_zox,kurt_z_distance_on_xoy,class_id,max_nonzero_internal,mean_x_distance_on_zoy,mean_y_distance_on_zox,mean_z_distance_on_xoy,median_x_distance_on_zoy,median_y_distance_on_zox,median_z_distance_on_xoy,point_count,quantile_down_x_distance_on_zoy,quantile_down_y_distance_on_zox,quantile_down_z_distance_on_xoy,quantile_up_x_distance_on_zoy,quantile_up_y_distance_on_zox,quantile_up_z_distance_on_xoy,skew_x_distance_on_zoy,skew_y_distance_on_zox,skew_z_distance_on_xoy,std_x_distance_div_mean_x_distance,std_x_distance_on_zoy,std_y_distance_div_mean_y_distance,std_y_distance_on_zox,std_z_distance_div_mean_z_distance,std_z_distance_on_xoy,x_centroid/x_shape,x_length/x_shape,x_max/x_shape,x_min/x_shape,y_centroid/y_shape,y_length/y_shape,y_max/y_shape,y_min/y_shape,z_centroid/z_shape,z_length/z_shape,z_max/z_shape,z_min/z_shape
0,0.46370510304814716,0.17025641025641025,0.0,0.8246198532421758,-0.46405077741771716,-0.9874795537919558,3,1,2.9623532231008864,18.993434403724482,156.29894578313252,3.0,19.0,181.0,165161,3.0,11.0,93.0,4.0,26.0,228.0,-0.9729246903099408,0.19487454025482026,-0.6394471118240165,0.3458280821214134,1.0238107617932886,0.5853751919703256,11.117870685447977,0.49189707148754414,76.88248560438481,0.9013445757012327,0.05434782608695652,0.9211956521739131,0.8682065217391305,0.2988948217983875,0.264945652173913,0.42527173913043476,0.16168478260869565,0.5335545211544993,1.0,0.9956709956709957,0.0
0,0.15905636692765773,0.2413594470046083,0.0,2.130754270928959,-0.327201942255257,-0.7572118568656849,4,1,3.2359667102956067,28.50278575046429,163.62211614956246,3.0,27.0,217.0,171383,3.0,17.0,101.0,4.0,39.0,230.0,-1.190045535708275,0.3857285180648084,-0.8653674531660775,0.2782444925629552,0.8996681597493794,0.6289582048884086,17.92668991813582,0.49462806788734226,80.93158580276426,0.9115552418318594,0.03804347826086957,0.9252717391304348,0.8885869565217391,0.6862782576476942,0.25271739130434784,0.8125,0.561141304347826,0.50615682608354,1.0,0.9956709956709957,0.0
0,11.678739440570212,0.11931422008941389,1.0,1.3660987074395337,-0.1781878891814812,-0.5920547744138518,11,30,7.968635650810246,11.113490364025695,4.908215881746305,8.0,10.0,5.0,16408,6.0,6.0,3.0,10.0,15.0,7.0,0.264735952566569,0.5945613476634652,-0.49231134006638183,0.4174106131047389,3.32561050322609,0.5958291668765038,6.6213375338543585,0.467783124280221,2.2954483429293666,0.73665848313654,0.17527173913043478,0.7853260869565217,0.6114130434782609,0.7106016352044601,0.25679347826086957,0.8274456521739131,0.5720108695652174,0.22511561248762613,0.2943722943722944,0.36796536796536794,0.07792207792207792
0,13.98874427536856,0.10018221574344023,1.0,3.244505185565586,1.5501127272163848,-0.6241988192657559,15,25,8.316477272727273,10.413817166782973,4.97417242633685,9.0,8.0,5.0,16061,6.0,5.0,3.0,10.0,14.0,7.0,0.8420024117132581,1.3365301940639451,-0.5760043775380393,0.4555732119229304,3.7882198362323387,0.7252734702274631,7.552590588337242,0.4459539162164555,2.2176976273770435,0.7226810048916765,0.19021739130434784,0.7771739130434783,0.5883152173913043,0.26813136669166193,0.266304347826087,0.4171195652173913,0.15217391304347827,0.24086713776023283,0.26406926406926406,0.36363636363636365,0.1038961038961039
0,0.5720797761272733,0.4039408866995074,1.0,-0.2371735520031435,-1.1515853604016215,-0.7778696435700643,16,1,5.6982658959537575,13.896907216494846,3.700813008130081,5.0,15.0,4.0,5743,4.0,7.0,2.0,8.0,21.0,5.0,0.24929800722154097,-0.32904062718698357,-0.0076603554703654,0.460170717604182,2.621635277158082,0.5306354184682219,7.373721811657263,0.5311164880286728,1.9650939242169059,0.743225921537751,0.03940217391304348,0.7567934782608695,0.71875,0.63675935354193,0.14266304347826086,0.7146739130434783,0.5733695652173914,0.20110836983551592,0.16017316017316016,0.2683982683982684,0.11255411255411256
0,0.45903863296961894,0.39070197044334976,1.0,-0.5228692758015216,-1.0834554209197724,-0.7081937589457334,17,1,5.312941176470588,13.91008174386921,3.227738376674547,5.0,14.0,3.0,5329,3.0,7.0,2.0,7.0,20.0,4.0,0.3714895300214403,-0.1025977611163313,0.009347115764784203,0.48884950584369125,2.5967175182000903,0.5504653464920214,7.656568432217798,0.5381088484435582,1.7364126897978642,0.7350074347091795,0.03940217391304348,0.748641304347826,0.7105978260869565,0.3522795185490385,0.15217391304347827,0.41983695652173914,0.26902173913043476,0.2007093425746081,0.15151515151515152,0.26406926406926406,0.11688311688311688
0,24.15399014996567,0.0876502002670227,1.0,5.817580798183171,2.981067891730042,-0.74894009401527,23,1,10.666353824495541,9.668682505399568,5.325717187103326,10.0,8.0,5.0,23479,7.0,5.0,4.0,12.0,11.0,7.0,1.9635976135941209,1.7634334363003445,-0.30171567136114413,0.6210503082915121,6.623963381357596,0.7560247683362485,7.3095194760297835,0.46631118245312897,2.482907790111557,0.7122498574118963,0.28532608695652173,0.8029891304347826,0.5190217391304348,0.7497089212006288,0.2907608695652174,0.8573369565217391,0.5679347826086957,0.3099009541362282,0.31601731601731603,0.45021645021645024,0.13852813852813853
0,25.98676592745216,0.08143047708725674,1.0,5.851691955100836,5.662771548542811,-0.6820410074014407,29,1,11.27309036445332,9.757894736842106,4.898578655745603,11.0,8.0,5.0,23722,7.0,6.0,3.0,13.0,10.0,7.0,1.9797071607340613,2.218674329839241,-0.32060592978778285,0.6236643190771265,7.030247890360773,0.7826955873398228,7.6372438478401365,0.45906565902764856,2.248228304557656,0.6880469835375711,0.32065217391304346,0.7921195652173914,0.47282608695652173,0.2270988588835167,0.29347826086956524,0.4157608695652174,0.12364130434782608,0.3183360213964716,0.27705627705627706,0.4458874458874459,0.17316017316017315
0,30.99281939467423,0.08085665736911289,1.0,1.3800477169258611,31.463665725424,-0.45678669553541207,43,1,13.11185682326622,10.227918254243159,5.238699444885012,12.0,8.0,6.0,28791,8.0,6.0,4.0,16.0,10.0,7.0,1.0499063127388062,4.7784665912911155,-0.4976545596886338,0.6071317080200301,7.960231160131725,1.1060592957019721,11.312790120081235,0.43971574568170496,2.3029783485556288,0.6759594162880006,0.38179347826086957,0.8070652173913043,0.4266304347826087,0.7649815650422158,0.3016304347826087,0.8627717391304348,0.5625,0.3872147095029245,0.3116883116883117,0.5151515151515151,0.2077922077922078
0,30.84855375937818,0.08407170822171853,1.0,2.2932792346569477,13.104983266063158,-0.3650287074343277,72,1,14.362657931679925,10.470567624386826,5.166855203619909,13.0,9.0,6.0,30633,9.0,6.0,4.0,18.0,10.0,7.0,1.311568207300494,3.256700080163032,-0.5888563560784419,0.6130122418914582,8.804098150461137,0.8862420336771203,9.279343387224072,0.42281253631693627,2.1840339659612114,0.6541427864806212,0.40625,0.8002717391304348,0.3953804347826087,0.21197838825421292,0.2866847826086957,0.41032608695652173,0.125,0.39812029666108606,0.2813852813852814,0.5108225108225108,0.23376623376623376
